caption_bytes,edge_bytes,edge_uncertainty_bytes,manifest_bytes,semantic_packet_bytes,visual_bytes,bundle_overhead_bytes,total_bundle_bytes,video,config,frame_index,bit_depth,guide_profile,guide_family,guide_stage,edge_bit_depth,uncertainty_bit_depth,edge_downsample,uncertainty_downsample,edge_stride,uncertainty_stride,edge_omit,uncertainty_omit,edge_action,uncertainty_action
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,74,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,75,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,76,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,77,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,78,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,79,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__edge_reuse2,8,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
489,0,131133,291,648,16992,336,149889,10_busy_sidewalk,fixed_int4__edge_reuse2,80,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,1,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,81,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,82,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,83,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,84,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,85,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,86,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,87,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,88,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,89,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__edge_reuse2,9,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,90,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,91,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,92,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,93,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,94,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,95,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
489,131133,131133,291,648,16992,352,281038,10_busy_sidewalk,fixed_int4__edge_reuse2,96,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,97,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,98,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__edge_reuse2,99,4,edge_reuse2,edge,individual,8,8,1,1,2,1,False,False,,
489,131133,32829,290,648,16992,352,182733,10_busy_sidewalk,fixed_int4__uncertainty_ds2,0,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,1,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,10,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,11,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,12,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,13,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,14,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,15,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,16,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,17,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,18,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,19,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,2,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,20,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,21,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,22,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,23,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,24,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,25,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,26,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,27,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,28,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,29,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,3,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,30,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,31,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,32,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,33,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,34,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,35,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,36,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,37,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,38,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,39,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,4,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,40,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,41,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,42,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,43,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,44,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,45,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,46,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,47,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,48,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,49,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,5,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,50,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,51,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,52,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,53,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,54,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,55,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,56,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,57,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,58,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,59,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,6,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,60,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,61,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,62,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,63,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,64,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,65,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,66,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,67,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,68,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,69,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,7,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,70,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,71,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,72,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,73,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,74,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,75,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,76,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,77,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,78,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,79,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,8,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,80,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,81,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,82,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,83,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,84,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,85,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,86,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,87,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,88,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,89,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds2,9,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,90,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,91,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,92,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,93,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,94,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,95,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,32829,291,648,16992,352,182734,10_busy_sidewalk,fixed_int4__uncertainty_ds2,96,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,97,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,98,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds2,99,4,uncertainty_ds2,uncertainty,individual,8,8,1,2,1,1,False,False,,
489,131133,8253,290,648,16992,352,158157,10_busy_sidewalk,fixed_int4__uncertainty_ds4,0,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,0,0
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds4,1,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,10,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,11,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,12,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,13,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,14,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,15,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
489,131133,8253,291,648,16992,352,158158,10_busy_sidewalk,fixed_int4__uncertainty_ds4,16,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,17,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,18,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,19,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds4,2,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,20,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,21,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,22,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,23,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,24,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,25,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,26,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,27,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,28,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,29,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds4,3,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,30,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,31,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
489,131133,8253,291,648,16992,352,158158,10_busy_sidewalk,fixed_int4__uncertainty_ds4,32,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,0,0
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,33,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,34,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,35,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,36,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,37,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,38,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,150,648,0,64,862,10_busy_sidewalk,fixed_int4__uncertainty_ds4,39,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
0,0,0,149,648,0,64,861,10_busy_sidewalk,fixed_int4__uncertainty_ds4,4,4,uncertainty_ds4,uncertainty,individual,8,8,1,4,1,1,False,False,,
